The Fits,"{""Principal Cast"": {""Royalty Hightower"": ""Toni""}, ""Cast"": {""Alexis Neblett"": ""Beezy"", ""Antonio A.B. Grant Jr."": ""Dont\u00e9"", ""Da'Sean Minor"": ""Jermaine"", ""Inayah Rodgers"": ""Karisma"", ""Lauren Gibson"": ""Maia"", ""Makyla Burnam"": ""Legs"", ""Royalty Hightower"": ""Toni""}}","""Drama"""
Small Axe: Mangrove,"{""Principal Cast"": {""Gary Beadle"": ""Dalston Isaacs"", ""Gershwyn Eustache Jnr"": ""Eddie LeCointe"", ""Jay Simpson"": ""Sargent Smith"", ""Jodhi May"": ""Selma James"", ""Joshua Viner"": ""Mr. Abott"", ""Letitia Wright"": ""Altheia Jones-Lecointe"", ""Malachi Kirby"": ""Darcus Howe"", ""Rochenda Sandall"": ""Barbara Beese"", ""Sam Spruell"": ""Pc Frank Pulley"", ""Shaun Parkes"": ""Frank Crichlow""}, ""Cast"": {""James Hillier"": ""Chief Inspector"", ""Jon Prophet"": ""James"", ""Karl Farrer"": ""Journalist"", ""Michelle Greenidge"": ""Mrs. Manning"", ""Robert Jarvis"": ""Police""}}","""Drama"""
Mad Max: Fury Road,"{""Principal Cast"": {""Charlize Theron"": ""Imperator Furiosa"", ""John Howard"": ""The People Eater"", ""Nathan Jones"": ""Rictus Erectus"", ""Nicholas Hoult"": ""Nux"", ""Riley Keough"": ""Capable"", ""Tom Hardy"": ""Max Rockatansky"", ""Zo\u00eb Kravitz"": ""Toast The Knowing""}, ""Cast"": {""Abbey Lee"": ""The Dag"", ""Angus Sampson"": ""The Organic Mechanic"", ""Charlize Theron"": ""Imperator Furiosa"", ""Coco Jack Gillies"": ""Hope"", ""Courtney Eaton"": ""Fragile"", ""Debra Ades"": ""Desperate Women"", ""Hugh Keays-Byrne"": ""Immortan Joe"", ""Iota"": ""The Doof Warrior"", ""John Howard"": ""People Eater"", ""Josh Helman"": ""Slit"", ""Megan Gale"": ""Valkyrie"", ""Mel Gibson"": ""Drifter"", ""Melissa Jaffer"": ""Cast"", ""Nathan Jones"": ""Rictus Erectus"", ""Nicholas Hoult"": ""Nux"", ""Richard Carter"": ""The Bullet Farmer"", ""Richard Norton"": ""Imperator"", ""Riley Keough"": ""Capable"", ""Rosie Huntington-Whiteley"": ""The Splendid Angharad"", ""Tom Hardy"": ""Max Rockatansky"", ""Zo\u00eb Kravitz"": ""Toast""}}","""Action,Adventure,Sci-Fi,Thriller"""
United 93,"{""Principal Cast"": {""David Alan Basche"": ""Todd Beamer"", ""Liza Col\u00f3n-Zayas"": ""Waleska Martinez""}, ""Cast"": {""Christian Clemenson"": ""Thomas E. Burnett, Jr."", ""Denny Dillon"": ""Colleen Fraser"", ""Gary Commock"": ""First Officer LeRoy Homer"", ""J.J. Johnson"": ""Captain Jason Dahl"", ""Lorna Dallas"": ""Linda Gronlund"", ""Nancy McDoniel"": ""Lorraine G. Bay"", ""Opal Alladin"": ""CeeCee Lyles"", ""Polly Adams"": ""Deborah Welsh"", ""Ray Charleson"": ""Joseph DeLuca"", ""Richard Bekins"": ""William Joseph Cashman"", ""Starla Benford"": ""Wanda Anita Green"", ""Susan Blommaert"": ""Jane Folger"", ""Trish Gates"": ""Sandra Bradshaw""}}","""Drama,History,Crime"""
Capturing the Friedmans,"{""Principal Cast"": {""Arnold Friedman"": ""Himself"", ""David Friedman"": ""Himself"", ""Elaine Friedman"": ""Herself"", ""Jesse Friedman"": ""Himself""}, ""Cast"": {""Abbey Boklan"": ""Herself"", ""Anthony Sgeugloi"": ""Himself"", ""Chuck Scarborough"": ""Himself"", ""Frances Galasso"": ""Herself"", ""Howard Friedman"": ""Himself"", ""John McDermott"": ""Himself"", ""Joseph Onorato"": ""Himself"", ""Judd Maltin"": ""Himself"", ""Ron Georgalis"": ""Himself"", ""Scott Banks"": ""Himself"", ""Seth Friedman"": ""Himself""}}","""Biography,Mystery,Crime,Documentary"""
The Truman Show,"{""Principal Cast"": {""Jim Carrey"": ""Truman Burbank""}, ""Cast"": {""Angel Schmiedt"": ""Truman's Neighbor"", ""Blair Slater"": ""Young Truman"", ""Brian Delate"": ""Truman's Father"", ""Don Taylor"": ""Don"", ""Fritz Dominique"": ""Truman's Neighbor"", ""Heidi Schanz"": ""Vivien"", ""Holland Taylor"": ""Truman's Mother"", ""Judy Clayton"": ""Travel Agent"", ""Laura Linney"": ""Meryl Burbank/Hannah Gill"", ""Natascha McElhone"": ""Lauren/Sylvia"", ""Noah Emmerich"": ""Marlon"", ""Peter Krause"": ""Lawrence"", ""Ron Taylor"": ""Ron"", ""Ted Raymond"": ""Spencer""}}","""Drama"""
American Hustle,"{""Principal Cast"": {""Alessandro Nivola"": ""Anthony Amado"", ""Amy Adams"": ""Sydney Prosser"", ""Bradley Cooper"": ""Richie DiMaso"", ""Christian Bale"": ""Melvin Weinberg"", ""Jennifer Lawrence"": ""Rosalyn Rosenfeld"", ""Jeremy Renner"": ""Mayor Carmine Polito"", ""Louis C.K."": ""Stoddard Thorsen"", ""Robert De Niro"": ""Victor Tellegio""}, ""Cast"": {""Adrian Martinez"": ""Julius"", ""Alessandro Nivola"": ""Cast"", ""Amy Adams"": ""Maxine Gardner"", ""Anthony Zerbe"": ""Senator Mitchel"", ""Bo Cleary"": ""FBI Agent"", ""Bradley Cooper"": ""Jimmy Boyle"", ""Christian Bale"": ""Melvin Weinberg"", ""Christy Scott Cashman"": ""Gretchen"", ""Colleen Camp"": ""Brenda"", ""David Boston"": ""Restaurant Patron"", ""Dawn Olivieri"": ""Cast"", ""Elisabeth R\u00f6hm"": ""Dolly Polito"", ""Erica McDermott"": ""Addie Abrams"", ""Jack Huston"": ""Pete Musane"", ""Jeremy Renner"": ""Angelo Errichetti"", ""Kenn Medeiros"": ""Dinner Guest"", ""Louis C.K."": ""Cast"", ""Matthew Russell"": ""Dominic Polito"", ""Melissa McMeekin"": ""Sabrina"", ""Michael Pe\u00f1a"": ""Paco Hernandez/Sheik Abdullah"", ""Paul Herman"": ""Alfonse Simone"", ""Robert De Niro"": ""Cast"", ""Sa\u00efd Taghmaoui"": ""Irv's Sheik Plant"", ""Shea Whigham"": ""Carl Elway"", ""Thomas Matthews"": ""Francis Polito""}}","""Drama,History,Thriller,Crime"""
Star Wars: Episode IV - A New Hope,"{""Principal Cast"": {""Carrie Fisher"": ""Princess Leia Organa"", ""Harrison Ford"": ""Han Solo"", ""Mark Hamill"": ""Luke Skywalker""}, ""Cast"": {""Alec Guinness"": ""Ben Obi-Wan Kenobi"", ""Alex McCrindle"": ""General Dodonna"", ""Anthony Daniels"": ""C-3po"", ""David Prowse"": ""Darth Vader"", ""Eddie Byrne"": ""General Willard"", ""Jack Purvis"": ""Chief Jawa"", ""James Earl Jones"": ""Darth Vader"", ""Kenny Baker"": ""r2-d2"", ""Peter Cushing"": ""Grand Moff Tarkin"", ""Peter Mayhew"": ""Chewbacca"", ""Phil Brown"": ""Uncle Owen"", ""Shelagh Fraser"": ""Aunt Beru""}}","""Action,Adventure,Sci-Fi,Fantasy"""
Persepolis,"{""Principal Cast"": {""Catherine Deneuve"": ""Mrs. Satrapi - Marjane's Mother"", ""Chiara Mastroianni"": ""Marjane 'Marji' Satrapi, As A Teenager And A Woman"", ""Gena Rowlands"": ""Marjane's Grandmother""}, ""Cast"": {""Adriana Anderson"": ""Enforcer/Nun/Teacher"", ""Amethyste Frezignac"": ""Marjane As A Child"", ""Ari\u00e9 Elmaleh"": ""Walla"", ""Danielle Darrieux"": ""Marjane's Grandmother"", ""Fran\u00e7ois Jerosme"": ""Uncle Anouche"", ""Gabrielle Lopes Benites"": ""Marji"", ""Jean-Fran\u00e7ois Gallotte"": ""Cast"", ""Lexie Kendrick"": ""Cast"", ""Mathias Mlekuz"": ""Walla"", ""Paul Bandey"": ""Brit/Customs (2008)"", ""Robert Barr"": ""Anchor/God (2008)"", ""Sean Penn"": ""Mr. Satrapi - Marjane's Father"", ""Simon Abkarian"": ""Mr. Satrapi - Marjane's Father"", ""Sophie Arthuys"": ""Walla"", ""St\u00e9phane Foenkinos"": ""Cast"", ""Tilly Mandelbrot"": ""Lali""}}","""Biography,Drama,War,Animation"""
The Age of Innocence,"{""Principal Cast"": {""Daniel Day-Lewis"": ""Newland Archer"", ""Michelle Pfeiffer"": ""Ellen Olenska"", ""Winona Ryder"": ""May Welland""}, ""Cast"": {""Alec McCowen"": ""Sillerton Jackson"", ""Alexis Smith"": ""Louisa Van Der Luyden"", ""Geraldine Chaplin"": ""Mrs. Welland"", ""Joanne Woodward"": ""Narrator"", ""Jonathan Pryce"": ""Rivi\u00e8re"", ""Mary Beth Hurt"": ""Regina Beaufort"", ""Michael Gough"": ""Henry Van Der Luyden"", ""Miriam Margolyes"": ""Mrs. Mingott"", ""Richard E. Grant"": ""Larry Lefferts"", ""Robert Sean Leonard"": ""Ted Archer"", ""Si\u00e2n Phillips"": ""Mrs. Archer"", ""Stuart Wilson"": ""Julius Beaufort""}}","""Drama,Romance"""
Minding the Gap,"{""Principal Cast"": {""Bing Liu"": ""Himself"", ""Kiere Johnson"": ""Himself"", ""Zack Mulligan"": ""Himself""}}","""Documentary"""
The Best of Youth,"{""Principal Cast"": {""Alessio Boni"": ""Matteo Carati"", ""Jasmine Trinca"": ""Giorgia"", ""Luigi Lo Cascio"": ""Nicola Carati""}, ""Cast"": {""Adriana Asti"": ""Adriana Carati"", ""Andrea Tidona"": ""Angelo Carati"", ""Claudio Gio\u00e8"": ""Vitale Micavi"", ""Fabrizio Gifuni"": ""Carlo Tommasi"", ""Giovanni Scifoni"": ""Berto"", ""Lidia Vitale"": ""Giovanna Carati"", ""Mario Schiano"": ""Medicine Professor"", ""Maya Sansa"": ""Mirella Utano"", ""Michele Melega"": ""Literature Professor"", ""Paolo Bonanni"": ""Luigino"", ""Sonia Bergamasco"": ""Giulia Monfalco"", ""Valentina Carnelutti"": ""Francesca Carati""}}","""Drama,Romance"""
The Overnighters,"{""Principal Cast"": {""Jay Reinke"": ""Himself""}, ""Cast"": {""Jay Reinke"": ""Himself"", ""Keegan Edwards"": ""Himself""}}","""Drama,Documentary"""
The Lives of Others,"{""Principal Cast"": {""Martina Gedeck"": ""Christa-Maria Sieland"", ""Sebastian Koch"": ""Georg Dreyman"", ""Ulrich M\u00fche"": ""Hauptmann Gerd Wiesler""}, ""Cast"": {""Bastian Trost"": ""H\u00e4ftling 227"", ""Charly H\u00fcbner"": ""Udo"", ""Hans-Uwe Bauer"": ""Paul Hauser"", ""Herbert Knaup"": ""Gregor Hessenstein"", ""Marie Gruber"": ""Frau Meineke"", ""Martin Brambach"": ""Einsatzleiter Meyer"", ""Matthias Brenner"": ""Karl Wallner"", ""Thomas Thieme"": ""Minister Bruno Hempf"", ""Ulrich Tukur"": ""Oberstleutnant Anton Grubitz"", ""Volker Michalowski"": ""Schriftexperte"", ""Volkmar Kleinert"": ""Albert Jerska"", ""Werner Daehn"": ""Einsatzleiter In Uniform""}}","""Drama,Thriller"""
Memoria,"{""Principal Cast"": {""Agnes Brekke"": ""Karen Holland"", ""Constanza Gutierrez"": ""Doctor Constanza"", ""Daniel Gim\u00e9nez Cacho"": ""Juan Ospina"", ""Daniel Toro"": ""Anthropologist Assistant"", ""Elkin D\u00edaz"": ""Older Hern\u00e1n Bedoya"", ""Jeanne Balibar"": ""Agnes Cerkinsky"", ""Jer\u00f3nimo Bar\u00f3n"": ""Mateo Ospina"", ""Juan Pablo Urrego"": ""Young Hern\u00e1n Bedoya"", ""Tilda Swinton"": ""Jessica Holland""}}","""Sci-Fi,Drama"""
Two-Lane Blacktop,"{""Principal Cast"": {""Bill Keller"": ""Texas Hitchhiker"", ""David Drake"": ""Needles Station Attendant"", ""Dennis Wilson"": ""The Mechanic"", ""Harry Dean Stanton"": ""Oklahoma Hitchhiker"", ""Jaclyn Hellman"": ""Driver's Girl"", ""James Taylor"": ""The Driver"", ""Laurie Bird"": ""The Girl"", ""Richard Ruth"": ""Needles Station Mechanic"", ""Rudy Wurlitzer"": ""Hot Rod Driver"", ""Warren Oates"": ""G.T.O""}, ""Cast"": {""Alan Vint"": ""Man In Roadhouse"", ""Charles Moore"": ""Texas Policeman #2"", ""Don Samuels"": ""Texas Policeman #1"", ""Tom Green"": ""Boswell Attendant"", ""W.H. Harrison"": ""Parts Store Owner""}}","""Drama"""
House of Flying Daggers,"{""Principal Cast"": {""Andy Lau"": ""Leo"", ""Takeshi Kaneshiro"": ""Jin"", ""Ziyi Zhang"": ""Xiao Mei""}, ""Cast"": {""Dandan Song"": ""Yee"", ""Dong Liu"": ""Performer"", ""Hongfei Zhao"": ""Performer"", ""Hongwei Zhao"": ""Performer"", ""Jiusheng Wang"": ""Performer"", ""Jun Guo"": ""Performer"", ""Liping Tian"": ""Performer"", ""Qi Zi"": ""Performer"", ""Shu Zhang"": ""Performer"", ""Xuedong Qu"": ""Performer"", ""Yongxin Wang"": ""Performer"", ""Zhengyong Zhang"": ""Performer""}}","""Action,Adventure,Drama,Fantasy,Romance"""
63 Up,"{""Principal Cast"": {""Andrew Brackfield"": ""Himself"", ""Bruce Balden"": ""Himself"", ""Charles Furneaux"": ""Himself"", ""Jacqueline Bassett"": ""Herself"", ""John Brisby"": ""Himself"", ""Lynn Johnson"": ""Herself"", ""Neil Hughes"": ""Himself"", ""Nicholas Hitchon"": ""Himself"", ""Peter Davies"": ""Himself"", ""Susan Sullivan"": ""Herself"", ""Suzanne Dewey"": ""Herself"", ""Tony Walker"": ""Himself""}, ""Cast"": {""Andrew Brackfield"": ""Himself"", ""Jacqueline Bassett"": ""Herself"", ""John Brisby"": ""Himself"", ""Neil Hughes"": ""Himself"", ""Paul Kligerman"": ""Himself"", ""Peter Davies"": ""Himself"", ""Susan Sullivan"": ""Herself"", ""Symon Basterfield"": ""Himself""}}","""Documentary"""
Treasure Island,"{""Principal Cast"": {""Basil Sydney"": ""Captain Smollett"", ""Bobby Driscoll"": ""Jim Hawkins"", ""Denis O'Dea"": ""Dr. Livesy"", ""Finlay Currie"": ""Capt. Billy Bones"", ""Geoffrey Keen"": ""Israel Hands"", ""Geoffrey Wilkinson"": ""Ben Gunn"", ""John Laurie"": ""Blind Pew"", ""Ralph Truman"": ""George Merry"", ""Robert Newton"": ""Long John Silver"", ""Walter Fitzgerald"": ""Squire Trelawney""}, ""Cast"": {""Andrew Blackett"": ""Gray"", ""David Davies"": ""Mr. Arrow"", ""Francis de Wolff"": ""Black Dog"", ""John Gregson"": ""Redruth"", ""William Devlin"": ""Morgan""}}","""Adventure,Family"""
Lost in Translation,"{""Principal Cast"": {""Bill Murray"": ""Bob Harris"", ""Giovanni Ribisi"": ""John"", ""Scarlett Johansson"": ""Charlotte""}, ""Cast"": {""Akiko Takeshita"": ""Ms. Kawasaki"", ""Akira Yamaguchi"": ""Bellboy"", ""Catherine Lambert"": ""Jazz Singer"", ""Diamond Yukai"": ""Commercial Director"", ""Fran\u00e7ois du Bois"": ""Sausalito Piano"", ""Gregory Pekar"": ""American Businessman #1"", ""Kazuko Shibata"": ""Press Agent"", ""Kazuyoshi Minamimagoe"": ""Press Agent"", ""Richard Allen"": ""American Businessman #2"", ""Ryuichiro Baba"": ""Concierge"", ""Take"": ""Press Agent"", ""Tim Leffman"": ""Sausalito Guitar""}}","""Drama,Romance"""
Blue Is the Warmest Color,"{""Principal Cast"": {""Ad"": ""Ad"", ""Alma Jodorowsky"": ""B"", ""Anne Loiret"": ""La M"", ""Aur\u00e9lien Recoing"": ""Le P"", ""Benjamin Siksou"": ""Antoine"", ""Beno"": ""Le Beau-P"", ""Catherine Sal\u00e9e"": ""La M"", ""Jeremie Laheurte"": ""Thomas"", ""L\u00e9a Seydoux"": ""Emma"", ""Mona Walravens"": ""Lise"", ""Salim Kechiouche"": ""Samir"", ""Sandor Funtek"": ""Valentin""}, ""Cast"": {""Ad"": ""Ad"", ""Alma Jodorowsky"": ""B"", ""Anne Loiret"": ""M"", ""Aurelie Lemanceau"": ""Sabine"", ""Aur\u00e9lien Recoing"": ""P"", ""Baya Rehaz"": ""Meryem"", ""Benjamin Siksou"": ""Antoine"", ""Beno"": ""Vincent"", ""Catherine Sal\u00e9e"": ""M"", ""Fanny Maurin"": ""Am"", ""Jeremie Laheurte"": ""Thomas"", ""Karim Saidi"": ""Kader"", ""L\u00e9a Seydoux"": ""Emma"", ""Maelys Cabezon"": ""Laetitia"", ""Mona Walravens"": ""Lise"", ""Salim Kechiouche"": ""Samir"", ""Samir Bella"": ""Samir"", ""Sandor Funtek"": ""Valentin""}}","""Drama,Romance"""
Searching for Bobby Fischer,"{""Principal Cast"": {""Ben Kingsley"": ""Bruce Pandolfini"", ""David Paymer"": ""Kalev"", ""Hal Scardino"": ""Morgan"", ""Joan Allen"": ""Bonnie Waitzkin"", ""Joe Mantegna"": ""Fred Waitzkin"", ""Laurence Fishburne"": ""Vinnie"", ""Max Pomeranc"": ""Josh Waitzkin"", ""Michael Nirenberg"": ""Jonathan Poe"", ""Robert Stephens"": ""Poe's Teacher"", ""Vasek Simek"": ""Russian Park Player""}, ""Cast"": {""Anthony Heald"": ""Fighting Parent"", ""Dan Hedaya"": ""Tournament Director"", ""Laura Linney"": ""School Teacher"", ""Steven Randazzo"": ""Man Of Many Signals"", ""William H. Macy"": ""Tunafish Father""}}","""Biography,Drama"""
Hit the Road,"{""Principal Cast"": {""Amin Simiar"": ""Principal Cast"", ""Hassan Madjooni"": ""Principal Cast"", ""Pantea Panahiha"": ""Principal Cast"", ""Rayan Sarlak"": ""Principal Cast""}}","""Drama"""
Assault on Precinct 13,"{""Principal Cast"": {""Austin Stoker"": ""Ethan Bishop"", ""Darwin Joston"": ""Napoleon Wilson"", ""Laurie Zimmer"": ""Leigh""}, ""Cast"": {""Alan Koss"": ""Patrolman Baxter"", ""Charles Cyphers"": ""Starker"", ""Frank Doubleday"": ""White Warlord"", ""Gilbert De la Pena"": ""Chicano Warlord"", ""Henry Brandon"": ""Chaney"", ""John J. Fox"": ""Warden"", ""Kim Richards"": ""Kathy"", ""Marc Ross"": ""Patrolman Tramer"", ""Martin West"": ""Lawson"", ""Nancy Kyes"": ""Julie"", ""Peter Bruni"": ""Ice Cream Man"", ""Tony Burton"": ""Wells""}}","""Action,Thriller,Crime"""
Man on Wire,"{""Principal Cast"": {""Philippe Petit"": ""Himself""}, ""Cast"": {""Aaron Haskell"": ""Jean-Fran\u00e7ois - Drama Reconstructions"", ""Alan Welner"": ""Himself"", ""Annie Allix"": ""Herself"", ""Ardis Campbell"": ""Annie - Drama Reconstructions"", ""Barry Greenhouse"": ""Himself"", ""David Demato"": ""Jean-Louis - Drama Reconstructions"", ""David Forman"": ""Himself"", ""Guy F. Tozzoli"": ""Himself"", ""Jean Fran\u00e7ois Heckel"": ""Himself"", ""Jean-Louis Blondeau"": ""Himself"", ""Jim Moore"": ""Himself"", ""Mark Lewis"": ""Himself"", ""Paul McGill"": ""Philippe - Drama Reconstructions"", ""Shawn Dempewolff-Barrett"": ""David - Drama Reconstructions""}}","""Crime,Documentary"""
For Sama,"{""Principal Cast"": {""Hamza Al-Khateab"": ""Himself"", ""Sama Al-Khateab"": ""Herself"", ""Waad Al-Khateab"": ""Herself""}}","""Documentary"""
The Tragedy of Macbeth,"{""Principal Cast"": {""Alex Hassell"": ""Ross"", ""Brendan Gleeson"": ""King Duncan"", ""Brian Thompson"": ""Young Murderer"", ""Corey Hawkins"": ""Macduff"", ""Denzel Washington"": ""Lord Macbeth"", ""Frances McDormand"": ""Lady Macbeth"", ""Harry Melling"": ""Malcolm"", ""Miles Anderson"": ""Lennox"", ""Ralph Ineson"": ""The Captain"", ""Sean Patrick Thomas"": ""Monteith""}, ""Cast"": {""Ethan Hutchison"": ""Macduff's Son"", ""Jacob McCarthy"": ""Wheyface"", ""James Udom"": ""Seyton"", ""Matt Helm"": ""Donalbain"", ""Max Baker"": ""Doctor""}}","""Drama,History,Thriller,War"""
Force of Evil,"{""Principal Cast"": {""Barry Kelley"": ""Detective Egan"", ""Beatrice Pearson"": ""Doris Lowry"", ""Howland Chamberlain"": ""Freddie Bauer"", ""John Garfield"": ""Joe Morse"", ""Marie Windsor"": ""Edna Tucker"", ""Paul Fix"": ""Bill Ficco"", ""Paul McVey"": ""Hobe Wheelock"", ""Roy Roberts"": ""Ben Tucker"", ""Stanley Prager"": ""Wally"", ""Thomas Gomez"": ""Leo Morse""}, ""Cast"": {""Georgia Backus"": ""Sylvia Morse"", ""Jessie Arnold"": ""Sorter"", ""Margaret Bert"": ""Sorter"", ""Murray Alper"": ""Comptroller"", ""Sam Ash"": ""Undetermined Secondary Role""}}","""Drama,Crime,Film-Noir"""
The Hidden Fortress,"{""Principal Cast"": {""Misa Uehara"": ""Princess Yuki"", ""Toshir\u00f4 Mifune"": ""General Rokurota Makabe""}, ""Cast"": {""Eiko Miyoshi"": ""Old Lady-In-Waiting"", ""Kamatari Fujiwara"": ""Matashichi"", ""Kichijir"": ""Slave Trader"", ""K\u00f4ji Mitsui"": ""Guard"", ""Kokuten K\u00f4d\u00f4"": ""Old Man In Front Of Sign"", ""Minoru Chiaki"": ""Tahei"", ""Susumu Fujita"": ""General Hyoe Tadokoro"", ""Takashi Shimura"": ""The Old General, Izumi Nagakura"", ""Takeshi Kat\u00f4"": ""Fleeing, Bloody Samurai"", ""Toranosuke Ogawa"": ""Magistrate Of The Bridge Barrier"", ""Toshiko Higuchi"": ""Farmer's Daughter Bought From Slave Trader"", ""Yoshio Tsuchiya"": ""Samurai On Horse"", ""Y\u00fb Fujiki"": ""Barrier Guard""}}","""Adventure,Drama"""
Still Walking,"{""Cast"": {""Haruko Kato"": ""Cast"", ""Hiroshi Abe"": ""Ryota Yokoyama"", ""Hotaru Nomoto"": ""Satsuki Kataoka"", ""Kazuya Takahashi"": ""Nobuo Kataoka"", ""Kirin Kiki"": ""Toshiko Yokoyama"", ""Ry\u00f4ga Hayashi"": ""Mutsu Kataoka"", ""Shohei Tanaka"": ""Atsushi Yokoyama"", ""Susumu Terajima"": ""Sushi Deliverer"", ""Yoshio Harada"": ""Kyohei Yokoyama"", ""You"": ""Chinami Kataoka"", ""Yui Natsukawa"": ""Yukari Yokoyama""}}","""Drama"""
Gangs of Wasseypur,"{""Cast"": {""Aditya Kumar"": ""Perpendicular"", ""Huma Qureshi"": ""Mohsina"", ""Jaideep Ahlawat"": ""Shahid Khan"", ""Jameel Khan"": ""Asgar Khan"", ""Manoj Bajpai"": ""Sardar Khan"", ""Nowaz"": ""Faizal Khan"", ""Piyush Mishra"": ""Nasir Ahmed"", ""Raj Kumar Yadav"": ""Shamshad"", ""Richa Chadda"": ""Nagma Khatoon"", ""Sankalp Acharekar"": ""Tangent"", ""Satyakam Anand"": ""J.P. Singh"", ""Tigmanshu Dhulia"": ""Ramadhir Singh"", ""Vineet Singh"": ""Danish Khan"", ""Vipin Sharma"": ""Ehsaan Qureshi"", ""Zeishan Quadri"": ""Definite""}}","""Action,Drama,Thriller,Crime"""
The Last Detail,"{""Principal Cast"": {""Jack Nicholson"": ""Buddusky"", ""Randy Quaid"": ""Meadows""}, ""Cast"": {""Carol Kane"": ""Young Whore"", ""Clifton James"": ""M.A.A."", ""Derek McGrath"": ""Nichiren Shoshu Member"", ""Don McGovern"": ""Bartender"", ""Gerry Salsberg"": ""Henry"", ""Jim Henshaw"": ""Sweek"", ""Kathleen Miller"": ""Annette"", ""Luana Anders"": ""Donna"", ""Michael Chapman"": ""Taxi Driver"", ""Michael Moriarty"": ""Marine O.D."", ""Nancy Allen"": ""Nancy"", ""Otis Young"": ""Mulhall"", ""Pat Hamilton"": ""Madame""}}","""Drama,Comedy"""
When the Levees Broke: A Requiem in Four Acts,"{""Principal Cast"": {""Darleen Asevedo"": ""Self"", ""Gralen Bryant Banks"": ""Self"", ""Harry Belafonte"": ""Self"", ""Jay Asevedo"": ""Self"", ""John Barry"": ""Self"", ""Lee Arnold"": ""Self"", ""Robert Bea"": ""Self"", ""Shelton Shakespear Alexander"": ""Self"", ""Terence Blanchard"": ""Self"", ""Wilhelmina Blanchard"": ""Self""}, ""Cast"": {""Douglas Brinkley"": ""Self"", ""Joseph Bruno"": ""Self"", ""Karen Carter"": ""Self"", ""Kathleen Blanco"": ""Self"", ""Louis Cataldie"": ""Self""}}","""Documentary"""
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"{""Principal Cast"": {""Ken Davitian"": ""Azamat"", ""Sacha Baron Cohen"": ""Borat""}, ""Cast"": {""Alan Keyes"": ""Himself"", ""Bob Barr"": ""Himself"", ""Jean-Pierre Parent"": ""Kazakh Swimmer"", ""Luenell"": ""Luenell"", ""Mitchell Falk"": ""Prime Minister Of Kazakhstan"", ""Pamela Anderson"": ""Herself""}}","""Comedy"""
Minari,"{""Principal Cast"": {""Alan S. Kim"": ""David"", ""Darryl Cox"": ""Mr. Harlan"", ""Eric Starkey"": ""Randy Boomer"", ""Esther Moon"": ""Mrs. Oh"", ""Noel Cho"": ""Anne"", ""Scott Haze"": ""Billy"", ""Steven Yeun"": ""Jacob"", ""Will Patton"": ""Paul"", ""Ye-ri Han"": ""Monica"", ""Yeo-Jong Yun"": ""Soonja""}, ""Cast"": {""Ben Hall"": ""Dowsing Dan"", ""Jacob M Wade"": ""Johnnie"", ""James Carroll"": ""Brother Roy"", ""Jenny Phagan"": ""Bonnie"", ""Tina Parker"": ""Debbie""}}","""Drama"""
Barry Lyndon,"{""Principal Cast"": {""Marisa Berenson"": ""Lady Honoria Lyndon"", ""Ryan O'Neal"": ""Barry Lyndon""}, ""Cast"": {""Andr\u00e9 Morell"": ""Lord Gustavus Adolphus Wendover"", ""Arthur O'Sullivan"": ""Captain Feeny, The Highwayman"", ""Diana K\u00f6rner"": ""Lischen"", ""Frank Middlemass"": ""Sir Charles Lyndon"", ""Gay Hamilton"": ""Nora Brady"", ""Godfrey Quigley"": ""Captain Grogan"", ""Hardy Kr\u00fcger"": ""Captain Potzdorf"", ""Leonard Rossiter"": ""Captain John Quin"", ""Marie Kean"": ""Barry's Mother"", ""Murray Melvin"": ""Reverend Samuel Runt"", ""Patrick Magee"": ""The Chevalier Du Balibari"", ""Philip Stone"": ""Graham"", ""Steven Berkoff"": ""Lord Ludd""}}","""Adventure,Drama,History,War"""
The Farewell,"{""Principal Cast"": {""Aoi Mizuhara"": ""Aiko"", ""Awkwafina"": ""Billi"", ""Becca Khalil"": ""Shirley"", ""Diana Lin"": ""Lu Jian"", ""Diane Dehn"": ""Birthday Singer"", ""Gil Perez-Abraham"": ""Tony"", ""Han Chen"": ""Haohao"", ""Hong Lin"": ""Doctor Wu"", ""Hong Lu"": ""Little Nai Nai"", ""Ines Laimins"": ""Kathy"", ""Jim Liu"": ""Doctor Song"", ""Shuzhen Zhou"": ""Nai Nai"", ""Tzi Ma"": ""Haiyan"", ""X Mayo"": ""Suze"", ""Yang Xuejian"": ""Mr. Li"", ""Yongbo Jiang"": ""Uncle Haibin"", ""Zhao Shuzhen"": ""Nai Nai""}, ""Cast"": {""Aoi Mizuhara"": ""Aiko"", ""Becca Khalil"": ""Shirley"", ""Diane Dehn"": ""Birthday Singer"", ""Han Chen"": ""Haohao"", ""Hong Lu"": ""Little Nai Nai"", ""Hongli Liu"": ""Aunty Gao"", ""Ines Laimins"": ""Kathy"", ""Jing Zhang"": ""Gu Gu"", ""Jinhang Liu"": ""Bao"", ""Shimin Zhang"": ""Michael"", ""X Mayo"": ""Suz"", ""Xiang Li"": ""Aunty Ling"", ""Yongbo Jiang"": ""Haibin"", ""Zhao Shuzhen"": ""Nai Nai""}}","""Drama,Comedy"""
